proteinID,all_MT,unique_MT
G5BG71,4069,2784
G5BG72,2701,1857
G5BG74,13330,9243
G5BG75,1477,1011
G5BG77,7714,5208
G5BG78,3097,2091
G5BG79,1990,1343
G5BG80,2728,1862
G5BG81,2395,1673
G5BG83,2728,1853
G5BG88,5617,3869
G5BG89,2062,1405
G5BG90,2170,1471
G5BG91,3178,2185
G5BGA4,5608,3778
G5BGA5,9415,6473
G5BGA6,4933,3360
G5BGA7,14302,9778
G5BGA9,4618,3147
G5BGB2,5347,3709
G5BGB3,11080,7620
G5BGB4,5320,3648
G5BGB6,1612,1101
G5BGB9,2611,1779
G5BGC0,15328,10516
G5BGC1,5734,3971
G5BGC2,2323,1602
G5BGC3,2593,1779
G5BGD0,4546,3109
G5BGD1,10369,7138
G5BGD8,5041,3449
G5BGE0,6301,4393
G5BGE1,9595,6520
G5BGE3,2350,1615
G5BGF1,5689,3943
G5BGF6,4978,3452
G5BGF8,4087,2830
G5BGF9,2791,1921
G5BGG0,7939,5461
G5BGG2,1936,1331
G5BGG3,2557,1781
G5BGG4,6301,4331
G5BGG5,3592,2514
G5BGG6,4924,3439
G5BGG7,2503,1747
G5BGH0,3538,2428
G5BGH1,6760,4640
G5BGH8,5716,3947
G5BGH9,8497,5880
G5BGI6,5905,4087
G5BGI7,2395,1659
G5BGI8,2926,1995
G5BGI9,2728,1878
G5BGJ0,1630,1115
G5BGJ1,7066,4881
G5BGJ4,1549,1071
G5BGJ5,766,523
G5BGJ6,10270,7088
G5BGJ9,6976,4840
G5BGK3,11638,8077
G5BGK4,6670,4606
G5BGK6,4924,3395
G5BGK7,4411,3029
G5BGL0,3592,2468
G5BGL1,3358,2295
G5BGL2,820,574
G5BGL5,1324,916
G5BGL6,3007,2081
G5BGM0,8290,5653
G5BGM2,3331,2277
G5BGM3,5959,4064
G5BGM4,2458,1679
G5BGM5,7543,5241
G5BGM6,3277,2232
G5BGM7,2296,1563
G5BGM8,1279,865
G5BGN1,1855,1293
G5BGN5,10261,7065
G5BGN6,22834,15622
G5BGN8,5248,3613
G5BGP5,4582,3189
G5BGP6,1459,1000
G5BGP8,1972,1356
G5BGQ1,8740,6036
G5BGQ4,3034,2114
G5BGQ6,17479,12104
G5BGR3,5194,3596
G5BGR4,13150,9012
G5BGR7,2602,1814
G5BGS0,11017,7560
G5BGS4,1981,1341
G5BGS6,2026,1364
G5BGT0,4411,3018
G5BGT1,24841,17037
G5BGT2,4861,3334
G5BGT3,4771,3257
G5BGT4,4825,3313
G5BGT7,3331,2319
G5BGU2,4231,2933
G5BGU6,10819,7526
G5BGU9,4159,2893
G5BGV1,1189,803
G5BGV2,3304,2288
G5BGV4,6184,4279
G5BGW0,10711,7367
G5BGW3,10639,7341
G5BGW4,1288,883
G5BGW9,1279,860
G5BGX0,802,542
G5BGX2,6355,4303
G5BGX3,8533,5818
G5BGX9,6841,4773
G5BGY0,2071,1409
G5BGY3,5311,3682
G5BGY5,7516,5141
G5BGY6,5320,3750
G5BGY7,4204,2896
G5BGY9,1792,1253
G5BGZ7,2161,1447
G5BGZ8,2998,2033
G5BH00,3304,2300
G5BH01,3610,2515
G5BH02,3763,2598
G5BH05,3484,2400
G5BH06,3745,2608
G5BH07,2728,1868
G5BH09,5473,3783
G5BH10,4285,2917
G5BH11,2071,1435
G5BH13,10585,7270
G5BH14,1864,1273
G5BH15,2305,1587
G5BH16,2170,1480
G5BH17,5734,3994
G5BH23,1261,846
G5BH25,4384,2986
G5BH26,6013,4066
G5BH27,7588,5173
G5BH28,5140,3541
G5BH29,3610,2477
G5BH32,3043,2081
G5BH34,901,627
G5BH35,3367,2284
G5BH36,793,549
G5BH37,6157,4244
G5BH38,9793,6632
G5BH39,6445,4343
G5BH40,5266,3606
G5BH41,9658,6545
G5BH44,2575,1745
G5BH45,2989,2069
G5BH51,3439,2398
G5BH54,1801,1231
G5BH55,3421,2351
G5BH57,6796,4668
G5BH59,4636,3165
G5BH61,4528,3120
G5BH62,9406,6426
G5BH64,4186,2834
G5BH65,7903,5423
G5BH70,2449,1707
G5BH71,7606,5247
G5BH72,3601,2438
G5BH73,3268,2255
G5BH74,3799,2609
G5BH75,3871,2666
G5BH76,3799,2609
G5BH77,3763,2576
G5BH78,2116,1469
G5BH80,3277,2250
G5BH81,4492,3049
G5BH82,1495,1041
G5BH83,4933,3346
G5BH86,7552,5197
G5BH87,4402,3029
G5BH91,8245,5642
G5BH92,4483,3077
G5BH94,1540,1047
G5BH96,24472,16657
G5BH98,2863,2025
G5BH99,586,388
G5BHA3,6832,4741
G5BHA4,1513,1040
G5BHA6,8155,5603
G5BHA7,4609,3151
G5BHA8,2710,1828
G5BHA9,6985,4803
G5BHB0,4132,2862
G5BHB1,6202,4215
G5BHB2,5779,3980
G5BHB3,3547,2403
G5BHB4,4465,3050
G5BHB5,3898,2762
G5BHB6,3043,2083
G5BHB9,5284,3655
G5BHC0,3790,2552
G5BHC2,2098,1419
G5BHC3,4924,3390
G5BHC5,2548,1715
G5BHC6,1270,868
G5BHC8,4780,3292
G5BHD6,3637,2545
G5BHD7,6670,4597
G5BHD8,2998,2079
G5BHE3,8578,5861
G5BHE6,16930,11777
G5BHE7,3673,2572
G5BHF4,14410,9997
G5BHF8,6661,4567
G5BHF9,5860,4091
G5BHG2,22663,15630
G5BHG7,3538,2424
G5BHG9,2008,1351
G5BHH3,3088,2099
G5BHH8,5068,3509
G5BHH9,2899,1978
G5BHI3,9703,6590
G5BHI4,3637,2520
G5BHJ2,10531,7208
G5BHJ9,1819,1257
G5BHK0,7102,4838
G5BHK1,6346,4379
G5BHK2,3844,2642
G5BHK3,12889,8879
G5BHK4,19576,13378
G5BHK6,5311,3617
G5BHK9,1945,1327
G5BHL0,3340,2267
G5BHL1,2134,1455
G5BHL3,1738,1191
G5BHL4,1450,989
G5BHL5,1495,1043
G5BHL6,9604,6659
G5BHL8,35101,24038
G5BHL9,1693,1130
G5BHM1,2629,1839
G5BHM2,4402,3022
G5BHM3,12376,8341
G5BHM4,4456,3041
G5BHM5,4357,3003
G5BHM8,1666,1102
G5BHN0,2998,2067
G5BHN3,8830,6051
G5BHN4,8245,5724
G5BHN5,3259,2210
G5BHN7,6373,4270
G5BHN8,5905,4075
G5BHP0,8713,5868
G5BHP1,3115,2123
G5BHP2,7678,5263
G5BHP3,6904,4728
G5BHP5,2197,1470
G5BHP6,5149,3519
G5BHP7,5518,3757
G5BHP8,865,589
G5BHQ0,5266,3656
G5BHQ1,2080,1434
G5BHQ2,3844,2604
G5BHQ5,4672,3178
G5BHQ9,3448,2356
G5BHR4,22303,15244
G5BHR5,5338,3673
G5BHR8,6535,4512
G5BHR9,1567,1115
G5BHS3,4807,3345
G5BHS4,5806,3958
G5BHS5,37117,25580
G5BHS6,7786,5363
G5BHT0,2071,1421
G5BHT1,2422,1676
G5BHT3,7075,4878
G5BHT6,1837,1270
G5BHT8,1891,1308
G5BHT9,3025,2108
G5BHU1,3952,2706
G5BHU2,4861,3312
G5BHU4,3565,2489
G5BHU5,1216,845
G5BHV1,4384,2996
G5BHV8,3322,2302
G5BHW1,5680,3864
G5BHW2,2782,1903
G5BHW6,2107,1480
G5BHW7,3871,2602
G5BHW8,2521,1755
G5BHW9,8056,5426
G5BHX0,2179,1503
G5BHX2,2728,1858
G5BHX3,5068,3491
G5BHX4,5140,3465
G5BHX5,5239,3562
G5BHX6,13150,9033
G5BHX9,4168,2848
G5BHY0,2935,1974
G5BHY1,3142,2161
G5BHY2,2089,1419
G5BHY3,1540,1071
G5BHY4,6760,4679
G5BHY6,1081,739
G5BHY7,4096,2772
G5BHY8,8101,5523
G5BHZ0,4240,2984
G5BHZ3,9658,6665
G5BHZ4,6157,4223
G5BHZ5,8686,5984
G5BHZ6,3061,2082
G5BHZ7,2224,1501
G5BHZ8,2746,1857
G5BHZ9,8866,6026
G5BI00,11170,7694
G5BI02,3052,2080
G5BI04,3349,2268
G5BI06,40537,27514
G5BI08,9334,6505
G5BI09,8074,5501
G5BI10,4726,3249
G5BI15,775,540
G5BI17,9199,6290
G5BI20,12169,8301
G5BI22,919,654
G5BI23,6715,4701
G5BI24,3052,2072
G5BI25,5698,3923
G5BI27,5410,3745
G5BI33,8092,5504
G5BI35,847,585
G5BI36,6868,4725
G5BI37,5914,4091
G5BI41,6103,4254
G5BI42,12547,8655
G5BI45,3799,2616
G5BI47,30997,21327
G5BI50,3907,2716
G5BI51,4933,3443
G5BI52,3871,2664
G5BI53,3574,2472
G5BI54,2539,1728
G5BI55,3988,2777
G5BI56,3826,2590
G5BI58,2917,2021
G5BI63,4321,2977
G5BI64,6544,4502
G5BI65,6553,4557
G5BI67,20935,14160
G5BI69,13573,9097
G5BI71,9658,6513
G5BI73,3781,2593
G5BI75,22447,15146
G5BI77,7480,5040
G5BI79,5410,3705
G5BI80,8470,5915
G5BI83,3763,2577
G5BI84,1414,968
G5BI85,2197,1493
G5BI86,5950,4101
G5BI92,1558,1106
G5BI94,11530,7953
G5BI95,1792,1214
G5BI96,1036,697
G5BI97,4267,2957
G5BIA6,6616,4608
G5BIA7,16120,11091
G5BIA9,7066,4831
G5BIB0,9118,6209
G5BIB1,3646,2456
G5BIB4,1657,1169
G5BIB5,5095,3495
G5BIB7,5671,3960
G5BIC1,8830,6076
G5BIC9,1288,897
G5BID0,1549,1058
G5BID1,4825,3335
G5BID3,9226,6281
G5BID4,2755,1866
G5BID5,1522,1046
G5BID6,3367,2291
G5BID8,1729,1217
G5BID9,2998,2013
G5BIE0,2386,1657
G5BIE1,2008,1391
G5BIE2,2125,1470
G5BIE3,2188,1517
G5BIE4,2350,1620
G5BIE5,3088,2131
G5BIE6,2764,1907
G5BIE7,2521,1715
G5BIE9,6229,4265
G5BIF1,4501,3059
G5BIF2,982,660
G5BIF3,3304,2238
G5BIF4,8038,5420
G5BIF5,3169,2178
G5BIF7,4222,2849
G5BIF8,7552,5138
G5BIF9,3232,2196
G5BIG0,4906,3299
G5BIG1,3169,2156
G5BIG6,1396,968
G5BIG7,19054,12936
G5BIG9,4069,2791
G5BIH0,7138,4878
G5BIH1,4447,3039
G5BIH3,2134,1432
G5BIH4,3988,2730
G5BIH5,12151,8244
G5BIH7,5185,3567
G5BIH8,5140,3556
G5BII2,4114,2837
G5BII3,5239,3567
G5BII6,4330,2932
G5BII7,5455,3727
G5BIJ8,4618,3142
G5BIK2,4231,2858
G5BIK3,1513,1052
G5BIK4,4177,2850
G5BIK5,1792,1235
G5BIK7,3286,2270
G5BIK9,4924,3343
G5BIL2,7273,4904
G5BIL6,3358,2303
G5BIL8,5662,3819
G5BIM0,1756,1195
G5BIM3,1630,1108
G5BIM4,2440,1669
G5BIM5,2782,1914
G5BIM7,12979,8821
G5BIN3,10891,7579
G5BIN5,4510,3102
G5BIN6,3232,2212
G5BIP1,7228,4972
G5BIP2,1792,1212
G5BIP3,10315,7080
G5BIP4,10108,6885
G5BIP5,19882,13439
G5BIP8,3844,2585
G5BIP9,6598,4528
G5BIQ3,4681,3195
G5BIQ5,4870,3366
G5BIQ6,1054,736
G5BIQ7,10180,6957
G5BIQ8,3214,2221
G5BIQ9,4762,3242
G5BIR0,8182,5623
G5BIR2,8056,5613
G5BIR3,3475,2381
G5BIR5,6265,4307
G5BIR6,18316,12637
G5BIR7,3439,2317
G5BIR8,3142,2144
G5BIR9,6013,4158
G5BIS1,2260,1587
G5BIS4,5932,4059
G5BIS6,4681,3238
G5BIS8,8263,5640
G5BIT1,2512,1714
G5BIT4,2557,1761
G5BIT8,7318,5018
G5BIU2,8065,5559
G5BIU3,11593,7903
G5BIU4,5788,3985
G5BIU5,3718,2566
G5BIU7,3421,2369
G5BIV1,5617,3836
G5BIV3,6040,4139
G5BIV4,6652,4625
G5BIV5,1774,1208
G5BIV6,4726,3236
G5BIW1,3169,2183
G5BIW2,6562,4501
G5BIW6,4411,3042
G5BIX4,5977,4174
G5BIX5,4609,3186
G5BIY7,8326,5808
G5BIY9,9559,6521
G5BIZ1,8407,5712
G5BIZ2,4366,2963
G5BIZ3,9532,6508
G5BIZ4,2764,1924
G5BIZ6,4384,2981
G5BIZ8,5887,3989
G5BIZ9,10720,7143
G5BJ02,7840,5414
G5BJ06,8758,6017
G5BJ07,2134,1442
G5BJ09,4042,2757
G5BJ11,2089,1419
G5BJ13,7111,4831
G5BJ14,3898,2635
G5BJ20,1576,1090
G5BJ21,1774,1204
G5BJ25,2251,1560
G5BJ26,1306,896
G5BJ27,4825,3294
G5BJ29,2782,1906
G5BJ31,1621,1116
G5BJ34,12925,8970
G5BJ35,7228,5031
G5BJ36,4960,3384
G5BJ37,4798,3261
G5BJ39,4276,2953
G5BJ40,3970,2706
G5BJ53,5005,3412
G5BJ54,12016,8221
G5BJ56,1819,1261
G5BJ57,8578,5829
G5BJ58,14050,9455
G5BJ59,9316,6371
G5BJ60,5230,3526
G5BJ64,4681,3171
G5BJ65,6643,4473
G5BJ67,793,543
G5BJ69,3079,2098
G5BJ70,1441,980
G5BJ71,7111,4872
G5BJ72,1927,1325
G5BJ73,2674,1793
G5BJ75,838,572
G5BJ76,1396,954
G5BJ77,4591,3191
G5BJ78,1846,1287
G5BJ79,1891,1269
G5BJ80,766,543
G5BJ81,1180,779
G5BJ82,3205,2214
G5BJ83,3610,2456
G5BJ84,1468,998
G5BJ85,2854,1925
G5BJ87,3988,2712
G5BJ88,4897,3298
G5BJ89,982,663
G5BJ90,5977,4086
G5BJ93,2566,1701
G5BJ94,2917,1948
G5BJ95,4843,3329
G5BJ96,4339,2971
G5BJ97,21790,14709
G5BJ98,8992,6170
G5BJA0,3394,2321
G5BJA2,1855,1247
G5BJA4,2890,1955
G5BJA5,5590,3766
G5BJA6,2647,1771
G5BJA7,4564,3129
G5BJA9,3151,2163
G5BJB0,3106,2147
G5BJB2,2800,1921
G5BJB3,2800,1912
G5BJB4,11062,7476
G5BJB5,3106,2110
G5BJB6,2530,1707
G5BJC0,4888,3331
G5BJC2,6175,4248
G5BJC3,1459,997
G5BJC4,1243,876
G5BJC5,17686,12087
G5BJC6,11845,8102
G5BJD3,1396,953
G5BJD4,1378,931
G5BJD5,4087,2781
G5BJD6,9856,6795
G5BJD7,1324,913
G5BJD8,11008,7436
G5BJD9,3025,2018
G5BJE0,1810,1241
G5BJE1,4825,3381
G5BJE2,6256,4244
G5BJE3,1324,917
G5BJE4,6985,4652
G5BJE7,4645,3202
G5BJE8,3412,2320
G5BJF0,4267,2885
G5BJF1,5194,3545
G5BJF2,7093,4852
G5BJF3,5059,3463
G5BJF5,3673,2541
G5BJF6,2746,1864
G5BJF7,11782,7982
G5BJF8,1090,753
G5BJF9,577,396
G5BJG0,1873,1302
G5BJG1,1531,1055
G5BJG2,3844,2635
G5BJG3,3727,2588
G5BJG5,3295,2299
G5BJG6,1018,707
G5BJG7,9199,6314
G5BJH0,3358,2279
G5BJH5,4375,2961
G5BJH7,4303,2901
G5BJH8,3664,2547
G5BJH9,1063,735
G5BJI0,13411,9072
G5BJI1,1522,1044
G5BJI5,2395,1660
G5BJI8,2809,1912
G5BJJ1,7552,5225
G5BJJ2,4096,2780
G5BJJ3,5698,3817
G5BJJ7,4330,2942
G5BJJ9,4807,3290
G5BJK2,5653,3857
G5BJK3,4321,2921
G5BJK4,4519,3037
G5BJK8,3952,2742
G5BJL0,15319,10723
G5BJL1,2953,2027
G5BJL2,3601,2528
G5BJL3,1927,1336
G5BJL4,4294,2979
G5BJL8,15193,10574
G5BJM0,5059,3493
G5BJM1,4330,3004
G5BJM3,4249,2912
G5BJM7,11908,8231
G5BJM9,8821,5990
G5BJN0,883,605
G5BJN1,1846,1271
G5BJN8,3700,2545
G5BJN9,2809,1915
G5BJP0,7246,5025
G5BJP1,7282,5021
G5BJP2,2557,1770
G5BJP6,1405,972
G5BJP9,3106,2147
G5BJQ1,4132,2874
G5BJQ2,6715,4531
G5BJQ4,15202,10374
G5BJQ6,2359,1650
G5BJQ7,10009,6932
G5BJQ8,2233,1533
G5BJR1,4627,3142
G5BJR2,2944,2048
G5BJR7,10891,7629
G5BJR9,3025,2104
G5BJS1,1990,1357
G5BJS2,7408,5006
G5BJS7,9424,6490
G5BJS8,1477,1014
G5BJS9,1378,977
G5BJT2,6427,4367
G5BJT3,5023,3428
G5BJT5,6679,4539
G5BJT7,17038,11529
G5BJU0,3259,2241
G5BJU1,10765,7415
G5BJU2,3277,2251
G5BJU3,4960,3375
G5BJU8,2233,1543
G5BJV0,11962,8248
G5BJV1,1774,1217
G5BJV2,2908,1995
G5BJV4,4276,2887
G5BJV5,2701,1812
G5BJV6,6013,4082
G5BJV7,3745,2528
G5BJV8,1729,1181
G5BJW2,6022,4136
G5BJW3,3745,2589
G5BJW4,1963,1355
G5BJW7,10747,7469
G5BJW8,16642,11500
G5BJY0,4150,2874
G5BJY2,6877,4667
G5BJY3,4267,2905
G5BJY5,3214,2201
G5BJY7,901,607
G5BJY8,2071,1445
G5BJZ0,2917,2024
G5BJZ1,2089,1436
G5BJZ2,9451,6474
G5BJZ3,3889,2680
G5BJZ5,3799,2615
G5BJZ6,2116,1449
G5BJZ7,1702,1173
G5BJZ8,3700,2537
G5BK02,4951,3501
G5BK07,730,490
G5BK09,2206,1528
G5BK10,1135,801
G5BK11,1729,1179
G5BK12,13519,9221
G5BK14,4933,3340
G5BK15,5518,3732
G5BK16,1072,715
G5BK17,5644,3773
G5BK18,3655,2465
G5BK19,5104,3440
G5BK20,1396,946
G5BK23,4303,2895
G5BK27,9604,6623
G5BK28,5860,3961
G5BK29,10549,7303
G5BK30,6616,4479
G5BK35,1693,1172
G5BK36,2944,2012
G5BK37,4096,2857
G5BK38,1702,1160
G5BK40,16759,11593
G5BK45,1243,850
G5BK46,5905,4083
G5BK48,901,618
G5BK50,9118,6309
G5BK51,4816,3234
G5BK53,523,365
G5BK54,9460,6427
G5BK60,9559,6386
G5BK61,1243,848
G5BK62,4078,2754
G5BK64,3133,2171
G5BK65,4357,2999
G5BK66,1387,933
G5BK67,1270,860
G5BK68,2098,1470
G5BK69,2782,1894
G5BK70,4555,3121
G5BK71,2449,1683
G5BK72,3781,2589
G5BK73,11062,7604
G5BK74,9640,6610
G5BK75,1693,1170
G5BK76,2422,1655
G5BK77,13951,9597
G5BK80,1225,857
G5BK94,5248,3601
G5BK98,4321,2993
G5BKA1,5554,3815
G5BKA2,8479,5983
G5BKA3,6931,4816
G5BKA5,8083,5699
G5BKA6,10513,7297
G5BKA7,6598,4452
G5BKA9,7651,5281
G5BKB0,7390,5086
G5BKB1,3124,2115
G5BKB2,11503,7994
G5BKB3,5005,3448
G5BKB4,2224,1579
G5BKB6,5617,3875
G5BKB7,5320,3668
G5BKB8,2611,1804
G5BKB9,2152,1494
G5BKC0,3457,2355
G5BKC1,10450,7316
G5BKC2,10495,7200
G5BKC3,4105,2814
G5BKC7,2854,1984
G5BKC8,7462,5111
G5BKC9,2971,2046
G5BKD0,10162,6907
G5BKD1,6148,4247
G5BKD4,5383,3693
G5BKD5,6076,4228
G5BKD6,15634,10862
G5BKD7,2728,1890
G5BKD8,4303,2964
G5BKD9,9361,6515
G5BKE0,6544,4470
G5BKE2,12583,8659
G5BKE4,3916,2678
G5BKE7,2251,1537
G5BKE8,5986,4160
G5BKE9,2728,1844
G5BKF2,3403,2361
G5BKF3,4546,3104
G5BKF4,3430,2386
G5BKF5,5635,3841
G5BKF9,7768,5351
G5BKG0,4762,3212
G5BKG1,3241,2280
G5BKG3,4816,3312
G5BKG4,2791,1895
G5BKG5,1999,1344
G5BKG6,3025,2073
G5BKG7,2935,1948
G5BKG9,5401,3700
G5BKH2,7012,4746
G5BKH3,2953,2008
G5BKH4,2998,2040
G5BKH7,4348,2969
G5BKH9,4240,2892
G5BKI0,4996,3368
G5BKI2,3637,2494
G5BKI5,4258,2907
G5BKI6,2512,1736
G5BKI8,6139,4222
G5BKJ1,11719,7941
G5BKJ2,928,640
G5BKJ3,4159,2869
G5BKJ7,3043,2094
G5BKJ8,4564,3147
G5BKK0,3619,2486
G5BKK1,4087,2839
G5BKK6,10261,6925
G5BKK7,2629,1789
G5BKK8,3052,2100
G5BKL8,5257,3622
G5BKM2,2305,1584
G5BKM3,7003,4773
G5BKM4,1846,1248
G5BKM5,5725,3872
G5BKM6,1963,1348
G5BKM7,7318,4993
G5BKM8,3331,2300
G5BKN0,3187,2177
G5BKN1,1027,708
G5BKN3,2800,1911
G5BKN6,1864,1306
G5BKN7,883,603
G5BKN9,2998,2065
G5BKP1,1693,1178
G5BKP5,1999,1338
G5BKP7,2638,1840
G5BKP8,10063,6954
G5BKQ0,4663,3174
G5BKQ6,3547,2404
G5BKQ8,1603,1108
G5BKQ9,3763,2586
G5BKR1,20197,13929
G5BKR2,6985,4802
G5BKR3,3646,2502
G5BKR4,11971,8282
G5BKR5,3799,2626
G5BKR7,3772,2601
G5BKR9,3988,2761
G5BKS0,3169,2210
G5BKS4,4780,3280
G5BKS5,5725,3963
G5BKS6,1153,773
G5BKS8,9163,6369
G5BKT1,3619,2489
G5BKT2,14293,9753
G5BKT7,2269,1552
G5BKT8,3736,2499
G5BKT9,6499,4389
G5BKU0,3457,2388
G5BKU2,4672,3148
G5BKU3,6841,4684
G5BKU5,4618,3124
G5BKU7,3070,2076
G5BKV0,3700,2561
G5BKV1,8128,5576
G5BKV2,10522,7220
G5BKV4,1927,1326
G5BKV6,8047,5551
G5BKV7,2764,1899
G5BKW1,11062,7657
G5BKW4,2611,1808
G5BKW5,5599,3811
G5BKW6,1927,1298
G5BKW7,2692,1856
G5BKW8,6850,4673
G5BKW9,7768,5338
G5BKX1,2017,1387
G5BKX3,5590,3861
G5BKY2,4582,3170
G5BKY5,5086,3524
G5BKY9,1477,993
G5BKZ0,3880,2643
G5BKZ1,9433,6403
G5BKZ3,1279,879
G5BKZ4,1261,861
G5BKZ5,3277,2188
G5BKZ6,8308,5689
G5BKZ7,3349,2298
G5BKZ8,22771,15532
G5BL00,3925,2648
G5BL01,5203,3519
G5BL02,2422,1645
G5BL04,2809,1898
G5BL05,5428,3631
G5BL06,13582,9186
G5BL08,14311,9863
G5BL12,8587,5905
G5BL13,6616,4620
G5BL14,676,479
G5BL15,7003,4770
G5BL18,5329,3673
G5BL20,4663,3159
G5BL22,16039,11095
G5BL23,6238,4277
G5BL24,7552,5217
G5BL25,9694,6704
G5BL26,5869,4054
G5BL29,4582,3129
G5BL31,3421,2335
G5BL33,2125,1417
G5BL34,9253,6392
G5BL37,8605,5988
G5BL38,9622,6649
G5BL40,12421,8557
G5BL41,4087,2829
G5BL42,3709,2576
G5BL43,1279,863
G5BL44,2548,1745
G5BL45,1963,1374
G5BL47,2476,1678
G5BL49,4933,3409
G5BL54,1432,991
G5BL56,3358,2307
G5BL57,4186,2873
G5BL59,5671,3871
G5BL60,4384,3060
G5BL61,1927,1329
G5BL63,784,553
G5BL64,2593,1810
G5BL67,1747,1206
G5BL68,6661,4557
G5BL69,14113,9764
G5BL73,12205,8399
G5BL79,21745,14942
G5BL80,2602,1831
G5BL81,4987,3414
G5BL82,2422,1661
G5BL83,3646,2491
G5BL84,2530,1742
G5BL86,3394,2326
G5BL88,1297,892
G5BL89,1810,1256
G5BL93,1972,1345
G5BL95,4096,2809
G5BL96,4015,2783
G5BLA0,17047,11830
G5BLA1,1405,977
G5BLA2,3178,2226
G5BLA3,28162,19499
G5BLA4,27154,18779
G5BLA5,2845,1987
G5BLA6,2944,2054
G5BLA9,3160,2173
G5BLB3,1000,695
G5BLB7,2062,1413
G5BLB8,8227,5616
G5BLB9,3394,2370
G5BLC0,5419,3751
G5BLC2,3439,2344
G5BLC3,640,445
G5BLD0,991,703
G5BLD1,1396,953
G5BLD2,2656,1824
G5BLD5,1963,1358
G5BLD6,5059,3488
G5BLD7,6589,4613
G5BLE0,1819,1245
G5BLF4,4636,3160
G5BLF5,2953,2017
G5BLF6,3475,2351
G5BLF8,4159,2796
G5BLG0,3268,2189
G5BLG1,1900,1294
G5BLG2,6103,4118
G5BLG3,5779,3909
G5BLG4,3358,2319
G5BLG5,7642,5181
G5BLG6,2899,1972
G5BLG7,6004,4126
G5BLG8,1972,1307
G5BLH0,6067,4198
G5BLH2,6508,4466
G5BLH5,9145,6250
G5BLH6,4933,3365
G5BLH7,4546,3130
G5BLH8,4213,2929
G5BLI0,3565,2452
G5BLI1,2638,1808
G5BLI6,6391,4444
G5BLI8,2503,1693
G5BLJ2,820,568
G5BLJ3,3718,2550
G5BLJ5,4627,3130
G5BLJ6,1153,797
G5BLJ7,3835,2596
G5BLJ9,2197,1505
G5BLK2,3061,2115
G5BLK5,9154,6325
G5BLK7,4447,3029
G5BLK8,1576,1077
G5BLL1,1909,1306
G5BLL5,9388,6498
G5BLL6,7984,5514
G5BLL7,1999,1385
G5BLL9,11197,7706
G5BLM4,1585,1088
G5BLM5,1936,1326
G5BLM6,11386,7871
G5BLM7,4087,2796
G5BLM8,1810,1266
G5BLM9,3178,2190
G5BLN0,7624,5245
G5BLN3,20017,13913
G5BLN4,7732,5342
G5BLN5,8704,5961
G5BLN8,5608,3898
G5BLP0,13879,9485
G5BLP2,7354,5047
G5BLP4,3628,2527
G5BLP5,3637,2519
G5BLP9,11692,7925
G5BLQ1,3772,2538
G5BLQ3,2872,2014
G5BLQ4,8560,5953
G5BLQ5,2548,1744
G5BLQ7,4708,3265
G5BLQ8,20368,14035
G5BLR1,11152,7685
G5BLR6,6544,4490
G5BLR8,4492,3078
G5BLR9,3439,2364
G5BLS0,3646,2497
G5BLS1,4708,3205
G5BLS3,3250,2256
G5BLS4,3034,2100
G5BLS5,6301,4324
G5BLT0,10936,7626
G5BLT1,6607,4566
G5BLT3,8335,5777
G5BLT5,1036,716
G5BLT8,4618,3182
G5BLU0,11260,7723
G5BLU2,2494,1732
G5BLU3,7111,4930
G5BLU8,3943,2705
G5BLV2,5617,3917
G5BLV3,6220,4269
G5BLV4,5365,3707
G5BLV6,3664,2521
G5BLV7,2395,1638
G5BLW0,2764,1898
G5BLW3,3367,2340
G5BLW7,9910,6846
G5BLX0,7543,5165
G5BLX1,4087,2753
G5BLX2,6472,4501
G5BLX5,4483,3096
G5BLY0,15544,10772
G5BLY1,1207,819
G5BLY2,8695,6027
G5BLY3,6139,4161
G5BLY4,10576,7290
G5BLY5,4060,2732
G5BLY9,3781,2594
G5BLZ1,2989,2025
G5BLZ2,1621,1128
G5BLZ3,4915,3343
G5BLZ4,20314,14166
G5BLZ5,3034,2056
G5BLZ6,4384,2972
G5BLZ8,766,519
G5BLZ9,2881,1971
G5BM00,3646,2497
G5BM03,5113,3536
G5BM04,1927,1322
G5BM05,8776,5995
G5BM06,5464,3778
G5BM07,2044,1397
G5BM08,13987,9624
G5BM09,2647,1822
G5BM10,1765,1217
G5BM11,2062,1407
G5BM12,4159,2849
G5BM13,3448,2361
G5BM14,6346,4405
G5BM15,2611,1766
G5BM16,7030,4709
G5BM17,12520,8391
G5BM19,13537,9136
G5BM20,7453,5056
G5BM21,4087,2833
G5BM22,7993,5507
G5BM23,7219,4908
G5BM24,7390,5009
G5BM25,7966,5509
G5BM27,8002,5519
G5BM28,7435,5157
G5BM29,15103,10368
G5BM31,1909,1336
G5BM32,2161,1483
G5BM33,1846,1281
G5BM34,41221,28195
G5BM35,8119,5469
G5BM36,10540,7209
G5BM39,13591,9415
G5BM41,2629,1810
G5BM42,7552,5128
G5BM43,6481,4450
G5BM44,6931,4696
G5BM45,6166,4146
G5BM46,3205,2217
G5BM47,6022,4183
G5BM48,6841,4690
G5BM49,17272,11834
G5BM50,27235,18608
G5BM51,12385,8511
G5BM52,3358,2276
G5BM53,4555,3160
G5BM54,3538,2439
G5BM56,1099,758
G5BM57,3961,2758
G5BM59,4861,3332
G5BM62,17236,11911
