proteinID,all_MT,unique_MT
Q7TT15,5392,3725
Q7TT18,11764,8054
Q7TT23,10621,7292
Q7TT28,10927,7420
Q7TT37,12007,8219
Q7TT50,15427,10638
Q7TT79,7408,5104
Q80ST9,6346,4414
Q80SU4,1711,1166
Q80SU7,21853,15270
Q80SW1,4780,3299
Q80SX8,5860,3912
Q80SY3,3160,2193
Q80SY4,9064,6261
Q80SY5,4888,3377
Q80SY6,3250,2256
Q80T03,25660,17204
Q80T11,4159,2835
Q80T14,36100,24917
Q80T21,9334,6354
Q80T23,6787,4651
Q80T69,7165,4912
Q80T74,7885,5345
Q80T85,8524,5842
Q80T91,9829,6802
Q80TA6,6733,4642
Q80TA9,23158,15884
Q80TB8,3763,2578
Q80TC5,5536,3809
Q80TC6,10702,7279
Q80TD3,9982,6851
Q80TE0,12691,8520
Q80TE4,15508,10594
Q80TE7,13483,9286
Q80TF3,10315,7114
Q80TF4,5896,4037
Q80TF6,41059,28130
Q80TG1,9334,6363
Q80TG9,7102,4791
Q80TH2,12628,8734
Q80TI0,6616,4578
Q80TI1,12214,8339
Q80TJ1,12205,8399
Q80TK0,8722,5994
Q80TL7,15445,10540
Q80TM6,9406,6442
Q80TM9,14347,9832
Q80TN4,6958,4783
Q80TN7,12439,8488
Q80TP3,13519,9285
Q80TQ2,8578,5895
Q80TR4,13789,9504
Q80TR8,13564,9340
Q80TS5,11638,8150
Q80TS8,10243,7033
Q80TT2,10198,6934
Q80TT8,4294,2895
Q80TY0,5554,3902
Q80TY4,9415,6550
Q80TY5,35947,24715
Q80TZ3,8452,5774
Q80TZ9,14032,9627
Q80U04,6373,4434
Q80U12,9055,6227
Q80U16,9712,6636
Q80U19,10045,6948
Q80U22,5599,3777
Q80U23,4465,3040
Q80U28,8875,6082
Q80U30,9334,6416
Q80U35,18523,12513
Q80U38,6049,4091
Q80U40,9631,6597
Q80U44,13762,9512
Q80U57,2773,1867
Q80U58,9604,6531
Q80U59,12574,8691
Q80U62,8614,5935
Q80U63,6823,4682
Q80U70,6679,4620
Q80U78,10711,7336
Q80U87,9730,6730
Q80U93,18775,12549
Q80U95,9757,6669
Q80UE6,11008,7447
Q80UG2,17047,11753
Q80UG5,5257,3632
Q80UG8,10747,7361
Q80UJ7,8839,6056
Q80UJ9,2791,1926
Q80UK0,6274,4324
Q80UK7,5896,4072
Q80UK8,10792,7366
Q80UL9,3421,2332
Q80UM3,7795,5455
Q80UM7,7516,5025
Q80UN1,3061,2081
Q80UN9,4213,2905
Q80UP3,8371,5742
Q80UP5,5302,3647
Q80UQ2,2962,2055
Q80US4,2404,1639
Q80US8,1864,1260
Q80UU1,6742,4589
Q80UU2,2530,1741
Q80UU9,1963,1320
Q80UW0,5518,3765
Q80UW2,2683,1823
Q80UW3,5077,3423
Q80UW5,13969,9440
Q80UY1,3610,2512
Q80UY2,3439,2349
Q80V03,5248,3566
Q80V23,2458,1701
Q80V26,3214,2194
Q80V31,8344,5769
Q80V42,3997,2752
Q80V53,3394,2295
Q80V62,13060,9030
Q80V63,7237,4997
Q80V70,4924,3423
Q80V72,4042,2791
Q80V76,3655,2467
Q80V85,4285,2965
Q80V86,8965,6190
Q80V91,3133,2122
Q80V94,10108,6915
Q80VA0,5923,4087
Q80VA5,11611,7934
Q80VC6,2593,1789
Q80VD1,3871,2609
Q80VE5,4555,3148
Q80VG1,3682,2479
Q80VH0,7057,4884
Q80VI1,6616,4499
Q80VJ2,2098,1426
Q80VJ3,1567,1055
Q80VJ8,5842,3955
Q80VK6,6940,4796
Q80VL1,5050,3470
Q80VL3,5626,3862
Q80VM3,4249,2964
Q80VM7,8875,6055
Q80VN0,5527,3838
Q80VP0,10504,7164
Q80VP2,5248,3615
Q80VP5,1666,1148
Q80VP9,3097,2125
Q80VQ1,4726,3249
Q80VR2,3565,2445
Q80VR3,2746,1908
Q80VT5,2755,1867
Q80VW5,8272,5576
Q80VW7,12646,8574
Q80VY2,2710,1846
Q80W00,8002,5417
Q80W03,5185,3552
Q80W14,7867,5381
Q80W15,2440,1656
Q80W22,4357,2977
Q80W32,3781,2643
Q80W40,5230,3575
Q80W47,4015,2748
Q80W49,9964,6901
Q80W65,6256,4221
Q80W68,7111,4837
Q80W71,4681,3229
Q80W85,1873,1283
Q80W88,4672,3206
Q80W93,46396,32033
Q80W94,3016,2049
Q80WB5,1891,1325
Q80WC3,15805,10696
Q80WC7,4321,2894
Q80WE4,15976,11173
Q80WG7,6571,4579
Q80WJ1,6067,4014
Q80WJ7,5221,3579
Q80WK2,1162,807
Q80WM4,3610,2419
Q80WM7,2503,1671
Q80WQ2,7048,4847
Q80WQ4,4033,2770
Q80WQ8,8992,6272
Q80WR5,2080,1422
Q80WS1,3493,2379
Q80WT0,5662,3787
Q80WT2,4294,2926
Q80WT5,8389,5770
Q80WV3,4780,3201
Q80WW9,2845,1940
Q80X32,1702,1163
Q80X41,3970,2762
Q80X44,6400,4423
Q80X50,9973,6745
Q80X53,4879,3319
Q80X56,4510,3129
Q80X66,4285,2956
Q80X73,3475,2384
Q80X80,6364,4270
Q80X82,11566,7904
Q80X86,3070,2115
Q80X90,23428,16074
Q80X91,2449,1652
Q80X95,2827,1962
Q80X98,11062,7621
Q80XA6,4699,3246
Q80XB4,15562,10797
Q80XC2,2620,1766
Q80XC3,7381,5126
Q80XC6,10558,7259
Q80XD8,1351,933
Q80XE1,4690,3239
Q80XF5,2080,1426
Q80XH1,1603,1103
Q80XH2,11197,7647
Q80XH4,5158,3490
Q80XI4,3754,2588
Q80XI6,7660,5135
Q80XJ2,5095,3548
Q80XJ3,22060,15066
Q80XK6,18685,12782
Q80XL1,4474,3055
Q80XL6,7021,4812
Q80XN0,3097,2122
Q80XP8,3061,2153
Q80XP9,15823,10867
Q80XQ2,7345,5062
Q80XS6,6193,4208
Q80XS7,4339,2902
Q80XU3,2116,1488
Q80XU8,5734,3788
Q80XZ4,5239,3567
Q80Y17,9334,6320
Q80Y19,8893,6089
Q80Y20,5986,4165
Q80Y24,7615,5264
Q80Y34,4834,3395
Q80Y44,7885,5474
Q80Y50,10882,7389
Q80Y55,3853,2643
Q80Y56,7057,4889
Q80Y61,4708,3204
Q80Y72,1270,880
Q80Y73,1522,1054
Q80Y75,2854,1976
Q80Y81,7489,5129
Q80Y83,6409,4403
Q80Y84,13906,9590
Q80Y86,4951,3352
Q80Y98,6301,4352
Q80YA3,4933,3376
Q80YA9,9298,6426
Q80YC5,5383,3698
Q80YD1,7021,4821
Q80YE4,12295,8321
Q80YE7,12988,8904
Q80YF6,2485,1677
Q80YG3,3664,2524
Q80YN3,5707,3907
Q80YQ8,3529,2440
Q80YR2,6706,4573
Q80YR3,7408,5101
Q80YR4,8182,5581
Q80YR5,8929,6124
Q80YR6,8047,5596
Q80YR7,11845,8185
Q80YR9,7534,5195
Q80YS6,6589,4509
Q80YS9,5968,4101
Q80YT5,7120,4855
Q80YT7,8425,5848
Q80YT9,2152,1482
Q80YU0,4276,2889
Q80YV2,4519,3083
Q80YV4,7390,5044
Q80YW0,3547,2474
Q80YW5,4267,2901
Q80YY7,8587,5905
Q80Z24,3142,2153
Q80Z25,9163,6383
Q80Z37,9307,6365
Q80Z38,11368,7720
Q80Z64,2755,1897
Q80Z71,14050,9636
Q80ZC9,1216,831
Q80ZD9,4681,3192
Q80ZI2,2017,1395
Q80ZI6,6553,4530
Q80ZJ6,7021,4842
Q80ZK0,1450,1003
Q80ZK9,6103,4204
Q80ZM3,2305,1566
Q80ZM5,1702,1160
Q80ZM7,991,689
Q80ZN9,802,560
Q80ZQ5,2197,1515
Q80ZQ9,1747,1208
Q80ZS3,1810,1230
Q80ZU5,4591,3227
Q80ZU7,4267,2823
Q80ZV0,2782,1918
Q80ZW0,4861,3314
Q80ZW2,1873,1252
Q80ZX0,11269,7643
Q80ZX8,8119,5640
Q810A1,5014,3466
Q810A3,1549,1070
Q810A7,8371,5766
Q810B3,2098,1432
Q810B6,10531,7255
Q810B8,7543,5226
Q810C0,7624,5221
Q810C1,6274,4315
Q810D6,4024,2732
Q810F8,3475,2364
Q810I0,2359,1585
Q810I2,4357,2986
Q810J8,7003,4834
Q810L3,5986,4130
Q810M1,2107,1468
Q810M6,2062,1430
Q810N5,2233,1542
Q810N9,2413,1696
Q810P2,2485,1716
Q810P3,1909,1306
Q810Q5,757,519
Q810S2,1774,1239
Q810U4,11314,7792
Q810U5,2755,1940
Q810V0,6139,4322
Q810Z1,1648,1117
Q811B3,14410,9960
Q811B5,1720,1174
Q811D0,8155,5634
Q811F1,8182,5730
Q811G0,7975,5457
Q811H0,3790,2581
Q811J3,8677,5916
Q811L6,23572,16079
Q811M1,4339,3017
Q811Q9,3331,2299
Q811S7,4870,3381
Q811T9,7678,5226
Q811U4,6679,4604
Q811W2,4618,3133
Q812A2,9901,6846
Q812A3,2764,1890
Q812B2,1180,801
Q812E0,4699,3245
Q812G0,4825,3334
Q8BFP9,3916,2687
Q8BFQ8,1990,1346
Q8BFQ9,4447,3034
Q8BFR1,2674,1845
Q8BFR2,7633,5336
Q8BFR4,4906,3352
Q8BFR5,4078,2770
Q8BFR6,2422,1691
Q8BFS6,2818,1944
Q8BFS9,5653,3886
Q8BFT2,3277,2249
Q8BFT6,3853,2650
Q8BFU0,2197,1534
Q8BFU3,6022,4142
Q8BFV3,3592,2446
Q8BFW3,6283,4302
Q8BFW4,4708,3213
Q8BFW7,5527,3797
Q8BFX1,2134,1463
Q8BFX2,7192,4949
Q8BFX3,7345,4959
Q8BFY6,2485,1685
Q8BFY7,2089,1418
Q8BFY9,8092,5631
Q8BFZ4,3916,2686
Q8BFZ8,1351,939
Q8BFZ9,3070,2135
Q8BG05,3421,2324
Q8BG07,4537,3072
Q8BG17,1963,1340
Q8BG18,3178,2209
Q8BG22,8488,5772
Q8BG28,4546,3106
Q8BG30,4780,3234
Q8BG31,1873,1268
Q8BG32,3808,2633
Q8BG34,2503,1702
Q8BG36,5059,3453
Q8BG40,5932,4058
Q8BG41,2728,1849
Q8BG47,1837,1247
Q8BG48,3358,2312
Q8BG51,5689,3924
Q8BG54,5077,3486
Q8BG60,3583,2467
Q8BG67,7381,5086
Q8BG71,4024,2718
Q8BG79,7993,5592
Q8BG80,5437,3689
Q8BG81,3790,2580
Q8BG87,15022,10237
Q8BG89,3682,2544
Q8BG92,2953,2039
Q8BG93,1540,1055
Q8BG95,8794,6049
Q8BG99,4276,2963
Q8BGA7,4042,2752
Q8BGA8,5212,3538
Q8BGB2,7732,5270
Q8BGB5,1162,807
Q8BGB7,2323,1593
Q8BGB8,2404,1621
Q8BGC0,6823,4806
Q8BGC1,3988,2735
Q8BGC4,3403,2293
Q8BGC9,2602,1756
Q8BGD0,1153,796
Q8BGD7,7228,4909
Q8BGD8,721,504
Q8BGE6,3547,2435
Q8BGE7,4402,3034
Q8BGF3,3223,2217
Q8BGF6,2647,1846
Q8BGF7,10810,7422
Q8BGF9,2836,1934
Q8BGG2,1396,959
Q8BGG7,5752,3937
Q8BGH2,4231,2870
Q8BGH7,766,520
Q8BGI4,6247,4363
Q8BGI5,2755,1856
Q8BGJ3,1171,784
Q8BGK2,3187,2176
Q8BGK9,1486,1003
Q8BGM7,4411,2996
Q8BGN2,1738,1194
Q8BGN3,3970,2712
Q8BGP6,3043,2070
Q8BGQ1,4429,3055
Q8BGQ2,4816,3292
Q8BGQ6,4366,3004
Q8BGQ7,8722,5989
Q8BGR5,3808,2603
Q8BGR6,1846,1263
Q8BGR8,1261,870
Q8BGR9,2872,1989
Q8BGS0,2674,1880
Q8BGS1,6589,4532
Q8BGS2,784,533
Q8BGS3,5059,3501
Q8BGT5,4708,3236
Q8BGT6,7840,5339
Q8BGT7,2152,1498
Q8BGT8,3385,2365
Q8BGT9,5194,3540
Q8BGU2,2026,1362
Q8BGU5,3079,2150
Q8BGV0,4303,2959
Q8BGV3,2863,1953
Q8BGV4,4618,3156
Q8BGV7,2971,2021
Q8BGV8,4177,2833
Q8BGV9,4276,2881
Q8BGW0,5734,3972
Q8BGW1,4528,3128
Q8BGW4,4231,2859
Q8BGW5,1792,1221
Q8BGW6,3592,2503
Q8BGX0,5176,3560
Q8BGX2,2404,1623
Q8BGX7,8407,5778
Q8BGY2,1387,965
Q8BGY3,3115,2163
Q8BGY4,5464,3706
Q8BGY7,2467,1678
Q8BGZ1,1729,1216
Q8BGZ2,2206,1499
Q8BGZ3,4087,2794
Q8BGZ4,5383,3723
Q8BGZ7,4969,3393
Q8BGZ8,3745,2549
Q8BH02,3844,2600
Q8BH04,5770,3917
Q8BH06,5743,3876
Q8BH15,6706,4672
Q8BH16,3817,2626
Q8BH27,5410,3716
Q8BH32,4420,3025
Q8BH34,7003,4848
Q8BH35,5311,3683
Q8BH43,4483,3069
Q8BH44,4330,2988
Q8BH48,4528,3114
Q8BH50,2215,1518
Q8BH52,4699,3193
Q8BH53,8488,5870
Q8BH57,6094,4194
Q8BH58,2449,1701
Q8BH59,6103,4163
Q8BH60,4177,2894
Q8BH61,6598,4544
Q8BH64,4897,3353
Q8BH69,3538,2426
Q8BH70,5599,3833
Q8BH73,3457,2309
Q8BH74,8344,5745
Q8BH75,2863,1989
Q8BH82,3574,2466
Q8BH93,2188,1453
Q8BH97,2962,2028
Q8BHA0,1729,1186
Q8BHA1,4699,3151
Q8BHA3,1522,1034
Q8BHA9,4330,2983
Q8BHB0,8587,5858
Q8BHB7,3691,2530
Q8BHB9,5374,3704
Q8BHC0,2872,1965
Q8BHC1,1927,1330
Q8BHC4,2089,1426
Q8BHD1,4294,2950
Q8BHD4,5365,3735
Q8BHD7,4717,3236
Q8BHE0,3322,2262
Q8BHE1,2152,1497
Q8BHE5,4222,2897
Q8BHF7,4987,3370
Q8BHG1,10459,7257
Q8BHG2,1450,1012
Q8BHG9,1513,1040
Q8BHH2,1819,1246
Q8BHI4,5473,3802
Q8BHI9,3934,2701
Q8BHJ9,5275,3704
Q8BHK2,1945,1334
Q8BHK9,11170,7705
Q8BHL5,6598,4573
Q8BHL6,1999,1368
Q8BHL7,730,501
Q8BHL8,2449,1678
Q8BHN0,3250,2248
Q8BHN1,4726,3291
Q8BHN3,8506,5799
Q8BHN5,4294,2952
Q8BHN7,2953,2051
Q8BHN9,2899,1977
Q8BHP2,10144,6890
Q8BHP7,6139,4188
Q8BHR2,5797,4014
Q8BHR8,2989,2037
Q8BHS3,3790,2605
Q8BHS6,3421,2361
Q8BHS8,5995,4101
Q8BHT6,4411,3046
Q8BHT7,3529,2360
Q8BHW2,3421,2336
Q8BHW4,4465,3076
Q8BHW6,6139,4174
Q8BHW9,3700,2511
Q8BHX0,2440,1678
Q8BHX1,2512,1724
Q8BHX3,2611,1774
Q8BHY2,4654,3189
Q8BHZ0,2917,2030
Q8BHZ4,11368,7835
Q8BHZ5,1423,972
Q8BI06,12259,8443
Q8BI17,2566,1748
Q8BI22,9928,6892
Q8BI29,5464,3724
Q8BI66,6085,4145
Q8BI71,6661,4462
Q8BI72,5077,3427
Q8BI79,10738,7444
Q8BI99,5077,3527
Q8BID6,5410,3719
Q8BID8,3610,2468
Q8BIE6,9190,6305
Q8BIG2,1792,1204
Q8BIG4,3322,2277
Q8BIH0,7921,5354
Q8BII1,5347,3640
Q8BIL2,2512,1724
Q8BIL5,6562,4598
Q8BIQ3,3853,2674
Q8BIQ5,5230,3547
Q8BIQ8,6355,4454
Q8BIR2,6058,4158
Q8BIS1,4096,2891
Q8BIS8,1270,859
Q8BIV3,9955,6901
Q8BIW1,4096,2816
Q8BIW9,8731,5936
Q8BIX3,2494,1734
Q8BIX9,4132,2810
Q8BIY1,4735,3220
Q8BIY3,3880,2644
Q8BIZ0,8578,5875
Q8BIZ1,3646,2538
Q8BIZ6,3457,2382
Q8BJ25,1972,1342
Q8BJ34,2359,1622
Q8BJ37,3097,2126
Q8BJ42,9541,6595
Q8BJ56,4384,2978
Q8BJ63,4420,3030
Q8BJ64,5374,3675
Q8BJ71,7381,5072
Q8BJ73,2062,1426
Q8BJ83,2359,1612
Q8BJ95,4393,3000
Q8BJA3,3781,2597
Q8BJD1,8578,5902
Q8BJF9,1927,1344
Q8BJG4,1954,1351
Q8BJH1,2926,2005
Q8BJI4,6229,4247
Q8BJL0,8200,5603
Q8BJL1,6724,4618
Q8BJM3,6985,4811
Q8BJN4,2044,1400
Q8BJQ2,7066,4911
Q8BJQ4,2098,1444
Q8BJQ9,4780,3274
Q8BJR6,2962,2016
Q8BJS8,8056,5544
Q8BJT9,5203,3544
Q8BJU0,2845,1969
Q8BJW5,6517,4456
Q8BJW6,5239,3615
Q8BJW7,5140,3515
Q8BJX2,3196,2215
Q8BJY1,4546,3097
Q8BK03,5347,3595
Q8BK06,3943,2705
Q8BK26,2305,1591
Q8BK35,4366,2987
Q8BK58,4357,2991
Q8BK62,3664,2491
Q8BK63,3043,2111
Q8BK67,4690,3188
Q8BK72,3745,2573
Q8BK75,2404,1630
Q8BKC5,9883,6863
Q8BKC8,7354,5053
Q8BKD6,2719,1883
Q8BKE6,4168,2821
Q8BKE9,5410,3782
Q8BKF1,10873,7385
Q8BKG3,9568,6524
Q8BKH7,4708,3270
Q8BKI2,16300,11105
Q8BKJ9,3628,2457
Q8BKK4,982,690
Q8BKK5,4510,3102
Q8BKN5,9226,6380
Q8BKN6,3547,2397
Q8BKP2,5482,3871
Q8BKR5,6418,4387
Q8BKS9,5842,4075
Q8BKT3,6931,4796
Q8BKT7,6157,4252
Q8BKT8,3286,2281
Q8BKV0,3934,2760
Q8BKV1,5221,3488
Q8BKX1,4825,3324
Q8BKX6,32932,22574
Q8BKX7,4312,2942
Q8BKY8,3475,2389
Q8BKZ9,4519,3077
Q8BL00,7489,5090
Q8BL03,2764,1846
Q8BL06,14302,9826
Q8BL43,4582,3115
Q8BL48,7300,5014
Q8BL66,12709,8925
Q8BL74,8173,5576
Q8BL80,6328,4289
Q8BL86,2521,1709
Q8BL95,2620,1803
Q8BL97,2413,1603
Q8BL99,5095,3484
Q8BLB0,4483,3169
Q8BLB7,7957,5511
Q8BLB8,4816,3289
Q8BLC3,1279,877
Q8BLD6,5644,3878
Q8BLF1,3682,2518
Q8BLG0,9100,6325
Q8BLH7,5419,3708
Q8BLI0,15715,10750
Q8BLJ3,2899,1994
Q8BLK3,3079,2121
Q8BLM0,3205,2196
Q8BLN5,6607,4523
Q8BLQ9,3925,2682
Q8BLR5,9055,6226
Q8BLR7,2098,1443
Q8BLR9,3151,2183
Q8BLU2,2242,1542
Q8BLY1,4078,2811
Q8BLY3,5644,3762
Q8BLY7,7255,4824
Q8BM11,6364,4351
Q8BM13,4042,2749
Q8BM14,3592,2477
Q8BM39,3088,2155
Q8BM47,6859,4738
Q8BM54,4015,2779
Q8BM65,6148,4171
Q8BM72,4249,2909
Q8BM75,10702,7435
Q8BM85,6868,4745
Q8BM88,2818,1931
Q8BM89,5392,3718
Q8BM92,7075,4869
Q8BMA3,5005,3405
Q8BMA5,12790,8779
Q8BMA6,5635,3886
Q8BMB0,11386,7741
Q8BMB3,2215,1542
Q8BMC1,1072,756
Q8BMC3,5167,3501
Q8BMC4,5734,3858
Q8BMD2,7678,5303
Q8BMD5,4717,3272
Q8BMD7,8362,5799
Q8BMD8,4285,2924
Q8BME9,1792,1216
Q8BMF3,5446,3740
Q8BMF4,5788,3949
Q8BMF8,4951,3361
Q8BMG1,7075,4819
Q8BMG7,9019,6165
Q8BMG8,2854,1941
Q8BMI0,10756,7410
Q8BMI3,6472,4430
Q8BMI4,8182,5664
Q8BMJ2,10612,7329
Q8BMJ7,2998,2066
Q8BMK0,6859,4735
Q8BMK4,5185,3569
Q8BMK5,1729,1183
Q8BML1,8650,5953
Q8BML3,1495,1029
Q8BMN4,6139,4227
Q8BMP6,4735,3250
Q8BMQ2,7363,5065
Q8BMQ3,10153,6980
Q8BMQ8,4987,3349
Q8BMS1,6877,4692
Q8BMS2,2980,2008
Q8BMS4,3340,2273
Q8BMS9,2944,2030
Q8BMT4,6247,4249
Q8BMU0,5122,3503
Q8BMZ5,2854,1920
Q8BN21,4537,3135
Q8BN57,2656,1799
Q8BN58,6571,4517
Q8BN78,6049,4200
Q8BNA6,2845,1932
Q8BND3,10639,7407
Q8BND4,7759,5307
Q8BNE1,8326,5647
Q8BNJ2,7507,5073
Q8BNJ3,2773,1913
Q8BNJ6,4735,3279
Q8BNL5,2143,1475
Q8BNN1,3844,2575
Q8BNU0,4222,2897
Q8BNV1,5176,3527
Q8BNX1,2656,1834
Q8BP00,5392,3718
Q8BP01,1576,1070
Q8BP27,2881,1975
Q8BP31,1405,974
Q8BP40,3772,2569
Q8BP47,5041,3468
Q8BP48,3484,2406
Q8BP56,6220,4219
Q8BP67,1423,989
Q8BP71,4051,2749
Q8BP74,3241,2237
Q8BP78,2845,2000
Q8BP92,2890,2030
Q8BP99,2080,1441
Q8BPA8,1837,1268
Q8BPB0,1954,1361
Q8BPB5,4447,3081
Q8BPG6,2782,1887
Q8BPI1,7336,4998
Q8BPM0,9703,6709
Q8BPM2,7633,5264
Q8BPN8,27298,18754
Q8BPP0,4078,2881
Q8BPP1,3241,2239
Q8BPP5,1549,1059
Q8BPQ7,9847,6769
Q8BPW0,1000,687
Q8BPY9,6157,4228
Q8BPZ8,3673,2529
Q8BQ30,5356,3631
Q8BQ33,17011,11591
Q8BQ46,5023,3420
Q8BQ47,2215,1518
Q8BQ48,8560,5923
Q8BQB4,4060,2699
Q8BQB6,3556,2486
Q8BQH4,1486,1020
Q8BQH6,3853,2610
Q8BQM4,6121,4206
Q8BQM7,2035,1412
Q8BQM8,17803,12215
Q8BQM9,19423,13342
Q8BQN5,2359,1601
Q8BQP8,5725,3942
Q8BQP9,2323,1604
Q8BQR4,4384,3025
Q8BQS4,3061,2082
Q8BQT2,2386,1644
Q8BQY8,2530,1744
Q8BQZ4,4420,3000
Q8BR07,7525,5257
Q8BR21,1567,1063
Q8BR27,4852,3214
Q8BR37,3619,2422
Q8BR63,1873,1292
Q8BR65,2962,2061
Q8BR86,7012,4780
Q8BR90,2656,1835
Q8BR93,3151,2140
Q8BRB7,16858,11659
Q8BRG6,5410,3746
Q8BRJ3,2737,1861
Q8BRK8,4978,3430
Q8BRK9,10378,7054
Q8BRM2,3322,2314
Q8BRM6,3511,2407
Q8BRN9,7642,5235
Q8BRT1,11584,7916
Q8BRU4,2152,1497
Q8BS03,2332,1602
Q8BS39,730,509
Q8BS40,1954,1333
Q8BS45,4996,3489
Q8BS54,11251,7756
Q8BS90,4735,3261
Q8BSA9,2323,1585
Q8BSE0,3700,2563
Q8BSF4,3664,2485
Q8BSF5,5239,3596
Q8BSH2,2107,1452
Q8BSI6,4402,3021
Q8BSK8,4735,3237
Q8BSL0,5302,3693
Q8BSL4,3124,2170
Q8BSM5,5365,3669
Q8BSN3,5347,3710
Q8BSN5,3619,2463
Q8BSN9,5959,4061
Q8BSP2,5473,3769
Q8BSQ9,14716,10246
Q8BSS9,11314,7771
Q8BSU7,1963,1363
Q8BSY0,6679,4609
Q8BT07,4168,2918
Q8BT14,5185,3581
Q8BT35,514,338
Q8BT51,793,553
Q8BT60,4807,3337
Q8BT88,1549,1040
Q8BTC1,613,417
Q8BTE0,946,646
Q8BTE5,730,505
Q8BTF7,8209,5711
Q8BTG3,4591,3144
Q8BTG6,1855,1281
Q8BTG7,3178,2151
Q8BTI7,9694,6583
Q8BTI8,24337,16208
Q8BTI9,9586,6620
Q8BTJ4,4114,2840
Q8BTK5,7201,4951
Q8BTM8,23833,16293
Q8BTM9,6067,4123
Q8BTQ0,2179,1524
Q8BTS4,4600,3146
Q8BTT6,6859,4737
Q8BTU1,1747,1213
Q8BTU7,3403,2293
Q8BTV2,4249,2903
Q8BTW3,2467,1636
Q8BTW8,5302,3623
Q8BTW9,5347,3610
Q8BTX9,2980,2034
Q8BTY1,3826,2624
Q8BTZ4,6670,4604
Q8BTZ5,2062,1408
Q8BTZ7,3250,2218
Q8BU00,3781,2623
Q8BU03,8281,5644
Q8BU04,3835,2687
Q8BU11,5581,3792
Q8BU25,6490,4476
Q8BU27,3664,2489
Q8BU30,11368,7822
Q8BU33,5698,3812
Q8BU51,4051,2764
Q8BU88,1864,1290
Q8BU90,4474,3057
Q8BUB4,3610,2485
Q8BUB6,3673,2526
Q8BUE4,3367,2300
Q8BUG2,4438,3045
Q8BUG5,4960,3436
Q8BUH1,1351,937
Q8BUH8,9343,6448
Q8BUI3,5842,3970
Q8BUJ9,7732,5307
Q8BUK6,6472,4520
Q8BUL5,5284,3650
Q8BUL6,3457,2375
Q8BUM3,3241,2224
Q8BUM9,10198,6884
Q8BUN5,3835,2649
Q8BUP8,3826,2583
Q8BUR3,5617,3887
Q8BUR4,16795,11611
Q8BUR9,712,487
Q8BUV6,3259,2177
Q8BUY8,7444,5136
Q8BUY9,3403,2331
Q8BUZ1,3385,2344
Q8BV13,2386,1656
Q8BV16,5797,3995
Q8BV79,27001,18629
Q8BV89,1576,1072
Q8BVA4,5365,3714
Q8BVA5,2944,2048
Q8BVB5,685,467
Q8BVC4,3007,2098
Q8BVD5,3853,2657
Q8BVD7,2611,1783
Q8BVE3,4357,3044
Q8BVE8,12295,8537
Q8BVF2,2170,1504
Q8BVF4,5896,4125
Q8BVF9,4528,3044
Q8BVG4,7768,5369
Q8BVG5,3871,2637
Q8BVH9,2548,1753
Q8BVI4,2179,1468
Q8BVI5,2944,2019
Q8BVK9,4015,2746
Q8BVL3,4240,2871
Q8BVL9,5644,3913
Q8BVM4,4141,2807
Q8BVN0,2620,1857
Q8BVN4,3124,2159
Q8BVN8,2332,1608
Q8BVP1,4240,2932
Q8BVP6,2224,1517
Q8BVQ5,3484,2382
Q8BVR0,820,570
Q8BVR6,5194,3566
Q8BVU0,7012,4802
Q8BVU5,3160,2181
Q8BVW0,1963,1361
Q8BVW3,3970,2710
Q8BVY0,4078,2808
Q8BVZ1,4177,2816
Q8BVZ5,2404,1672
Q8BW00,1846,1223
Q8BW10,3637,2477
Q8BW11,2179,1507
Q8BW22,3628,2514
Q8BW41,5455,3696
Q8BW49,6346,4357
Q8BW56,4015,2774
Q8BW70,9388,6407
Q8BW72,9586,6617
Q8BW74,2665,1848
Q8BW75,4690,3208
Q8BW86,7660,5299
Q8BW88,4276,2969
Q8BW94,36757,25423
Q8BW96,3475,2418
Q8BWA8,7228,4877
Q8BWB1,8785,5876
Q8BWD8,4519,3128
Q8BWF0,4717,3203
Q8BWG4,10693,7242
Q8BWG8,3772,2590
Q8BWJ3,11125,7629
Q8BWL5,3889,2686
Q8BWP5,2512,1729
Q8BWP8,3745,2543
Q8BWQ4,6913,4774
Q8BWQ5,7120,4900
Q8BWQ6,8677,5972
Q8BWR2,1909,1328
Q8BWR4,11125,7677
Q8BWR8,6184,4227
Q8BWT1,3583,2434
Q8BWT5,13717,9235
Q8BWU3,3259,2195
Q8BWU5,3025,2049
Q8BWU8,4501,3124
Q8BWW9,8857,6084
Q8BWY2,2431,1671
Q8BWY3,3943,2724
Q8BWY4,2350,1553
Q8BWY9,8173,5629
Q8BX02,7597,5124
Q8BX05,4816,3293
Q8BX07,2440,1677
Q8BX09,4852,3334
Q8BX10,2602,1776
Q8BX13,3322,2268
Q8BX17,13528,9250
Q8BX32,2440,1645
Q8BX35,2683,1862
Q8BX37,4474,3052
Q8BX51,2809,1908
Q8BX57,5248,3591
Q8BX65,2233,1559
Q8BX70,33742,23285
Q8BX80,6616,4460
Q8BX90,10792,7424
Q8BX94,4366,3031
Q8BXA0,6481,4460
Q8BXA1,5905,4167
Q8BXA7,11890,8113
Q8BXC6,1801,1233
Q8BXF8,3331,2285
Q8BXG3,3871,2675
Q8BXH3,7426,5080
Q8BXJ2,10855,7414
Q8BXJ8,4348,2977
Q8BXK4,3637,2510
