proteinID_x	mutTol_x	mutVul_x	proteinID_y	mutTol_y	mutVul_y	Aggregation_x	length_x	Aggregation_y	length_y
G5C1Z8	0.2817629179331307	0.13434650455927052	Q9D3U0	0.3761102603369066	0.11822358346094947	3.91026465028355	529	4.041461100569262	527
G5BY00	0.45221569674319273	0.12279765082754938	Q8K3V1	0.44032697547683924	0.10245231607629428	3.69834219269103	301	3.4678305084745764	295
G5BKA7	0.2956638957537632	0.15277465738036397	Q70UZ7	0.3522939588955782	0.15050861532073906	7.982221009549796	733	7.919056890012638	791
G5BXD9	0.4083694083694084	0.10913647755753018	E9Q238	0.39334684630976513	0.11553594849171336	1.3108362956033677	2138	1.6955426470588222	1360
G5BC26	0.1909814323607427	0.1909814323607427	Q9WVM8	0.27986348122866894	0.17937049677664013	2.763564705882353	425	2.6288705882352943	425
G5AUY4	0.5036580670003851	0.10011551790527531	Q8R3Y8	0.5299915516755843	0.09236834694452267	1.70727868852459	427	1.3660684931506857	584
G5BUQ5	0.3961187214611872	0.13373726729891114	Q6A070	0.4402896159838695	0.12327009440014663	3.4803990280777604	1852	3.0411362612612645	1776
G5BTK0	0.36196166293253673	0.07816778690565099	Q80YR3	0.4929411764705882	0.06941176470588235	0.4745857805255022	647	0.3687773722627737	822
G5B9C6	0.3600831060901182	0.12829502661991948	Q6ZQB6	0.3709746063271386	0.12682650021279615	2.7096177419354825	1240	2.930131089459703	1129
G5AYP0	0.24062877871825877	0.17835550181378476	Q9D8X1	0.286319612590799	0.17009685230024213	2.9877802197802183	273	3.78377205882353	272
G5AQQ9	0.3488888888888889	0.16296296296296298	O88895	0.3396932285821175	0.16161616161616163	2.8790654205607504	428	2.9393938679245286	424
G5B875	0.0010216346153846154	0.8536658653846154	E9PYP2	0.020703685974150312	0.9244853997127812	6.173226950354603	2679	5.898963913690476	2688
G5BSX5	0.1893308664816528	0.18038852913968548	Q8CGV2	0.25353502137454786	0.17033870437356133	3.441153550863723	521	3.58414549180328	488
G5BHD6	0.6139937106918238	0.03419811320754717	Q3USZ2	0.5489721886336155	0.05804111245465538	0.022771712158808927	403	0.5514238578680204	394
G5BCV4	0.2898032200357782	0.129695885509839	Q5ND29	0.3453903837670931	0.13189236876929863	0.7499046321525882	367	1.6410514905149045	369
G5C8L8	0.3565934065934066	0.14725274725274726	Q61199	0.3139178418148375	0.17044757817290007	6.263168384879727	291	5.412727969348657	261
G5C5H2	0.3173567445723099	0.1683473721675169	Q8CDN9	0.3619205298013245	0.16799116997792493	2.745342007434945	1345	2.4029876373626413	1456
G5BPG4	0.4966722129783694	0.07903494176372712	Q5F2C3	0.49382716049382713	0.09016086793864572	0.4445758354755783	389	0.3874746543778801	434
G5AL62	0.3293906810035842	0.14086021505376345	P41241	0.3282087951376475	0.14837325706113694	5.375851111111111	450	5.378422222222222	450
G5BXE8	0.5009267840593142	0.08665430954587582	Q80WT2	0.28	0.0823931623931624	0.12803703703703706	351	1.1493613445378157	476
G5BYA7	0.3988715277777778	0.12369791666666667	Q80UN1	0.3235576923076923	0.15817307692307692	2.048820855614976	374	2.67868436578171	339
G5ALN9	0.5810613943808532	0.06368366285119667	Q8R4A3	0.5552763819095478	0.06511725293132328	3.4978140127388544	785	1.4533740359897165	778
G5B2V3	0.24497574497574498	0.176022176022176	Q9EP82	0.17942583732057416	0.1933811802232855	5.733327731092437	476	3.7987651331719112	413
G5BBT1	0.28912071535022354	0.1751117734724292	P51943	0.28751431844215347	0.17563955708285606	5.354563510392612	433	4.353843601895732	422
G5AVY4	0.5090861436309628	0.08492049624322907	Q6DFV3	0.5537692628071637	0.0778009162848813	1.8825910800644807	1861	1.2787556584362134	1944
G5BA48	0.43414989085617267	0.10599078341013825	P38647	0.3635500711912672	0.1288561936402468	1.7884401197604776	668	2.0044580265095733	679
G5BZN8	0.3121199837859749	0.1552492906364005	Q8BX13	0.2818703131892369	0.15350683722981914	6.727572499999996	400	7.067040760869565	368
G5ALC3	0.3101467772814295	0.198468410976388	Q8K3B1	0.34643874643874645	0.11908831908831909	7.78706299212599	254	6.814153846153843	286
G5ASK7	0.36382828993666433	0.12104152005629838	Q9CR11	0.349929873772791	0.1185133239831697	5.353568281938325	227	5.353568281938325	227
G5B7H6	0.4148314606741573	0.09348314606741573	Q3US16	0.37693327441449404	0.11400795404330534	1.9674645892351277	353	0.8489359331476323	359
G5C309	0.020987849139971596	0.9558150544421651	O35902	0.2833060556464812	0.1685761047463175	5.427378167641324	1026	6.253902316213501	993
G5BKD9	0.461007061713233	0.10193429536383175	Q9JIC3	0.4432194046306505	0.11608127264136084	1.674208854667949	1039	2.054030214424952	1026
G5BTZ7	0.27677044132740336	0.20047895997263085	Q9CYP7	0.17448343719252213	0.17546736634962282	3.71293376068376	468	3.1558922764227657	492
G5B7E9	0.30535261666915164	0.11241985984792008	Q8BPM0	0.33437686344663087	0.14877757901013716	4.5768653667595185	1077	4.618142989786443	1077
G5BYU6	0.43989547038327526	0.10104529616724739	P60324	0.4430264357338195	0.11394712853236098	0.3610585106382978	188	0.3300842696629213	178
G5BH76	0.32170245398773006	0.15184049079754602	Q6P8K8	0.3328209069946195	0.1614142966948501	2.615408551068884	421	2.8742404761904785	420
G5CBL8	0.23869346733668342	0.15452261306532664	Q9CWY4	0.1918158567774936	0.24168797953964194	1.3665877862595417	131	1.2746279069767446	129
G5BF00	0.5100051308363264	0.09132888660851719	Q62421	0.487012987012987	0.09044526901669758	1.460509615384615	312	1.3129481268011527	347
G5BYX8	0.22488038277511962	0.1613745106568073	Q3TXU5	0.3221300742034046	0.1719773024879965	3.3527560975609765	369	3.132373983739838	369
G5B1Y0	0.4189909119398308	0.12817298652460044	Q9D5D8	0.4151368760064412	0.1359098228663446	2.7110889748549334	517	2.7879920477137166	503
G5C4M5	0.4884437596302003	0.09399075500770417	P09024	0.43005952380952384	0.0974702380952381	0.4434666666666665	210	0.3631382488479261	217
G5BMM0	0.5349887133182845	0.09932279909706546	Q6Y4S4	0.4543147208121827	0.12436548223350254	16.74345333333333	75	8.34405384615385	130
G5BSV1	0.11272923408845739	0.20819848975188782	Q8VCR2	0.22186495176848875	0.19185423365487675	8.84604318936877	301	10.4436052631579	304
G5CAB2	0.3315436241610738	0.12393736017897092	Q8BTU7	0.32897033158813266	0.1618673647469459	3.67747027027027	370	4.705153846153852	377
G5C1Y6	0.4927830401443392	0.08795669824086604	Q8QZV6	0.5409367179120487	0.0446907400786557	0.6195906515580736	706	1.561921875	448
G5C5T8	0.3497340425531915	0.14051418439716312	Q91WA6	0.36767241379310345	0.13793103448275862	2.370548648648648	370	4.17764736842105	380
G5BD25	0.2842025699168556	0.15041572184429328	Q8BHC1	0.29194883370955604	0.14823175319789314	8.58225352112677	213	8.58225352112677	213
G5AMB1	0.25671641791044775	0.191044776119403	Q9DBZ5	0.2534696859021183	0.19065010956902848	2.805680751173711	213	2.816431192660551	218
G5B9J6	0.38355828220858895	0.11730061349693252	O70589	0.37793508287292815	0.13380524861878454	2.6958644067796613	649	3.377052915766737	926
G5AUV1	0.45741014278680453	0.10618742819629083	Q8BMI0	0.45809151032528006	0.12079902820893508	2.1978051020408165	980	2.3463417085427136	1194
G5AV17	0.5244561800578398	0.08663397460077958	F8VPZ9	0.5378819589786522	0.07838007534533277	0.23159649122807005	1311	0.3955152091254751	1578
G5C5T5	0.24482421875	0.21240234375	E0CZ22	0.21209088179361427	0.20418376538884997	5.767641879833423	1681	6.1314548780487845	1640
G5BKV6	0.28684684684684686	0.13153153153153152	Q61371	0.3530320587099266	0.13904982618771727	3.2052463605823074	893	2.722373786407766	824
G5BMS4	0.41252396166134186	0.09738019169329074	Q05D44	0.41075156576200417	0.09994780793319416	3.152280871670704	1239	3.2962746710526334	1216
G5AZJ3	0.3495691270138629	0.18846009741476208	J3QN89	0.3249625187406297	0.1874062968515742	2.254103211009176	436	2.406151376146789	436
G5B309	0.5520751761942052	0.06708431219002871	Q8BXX2	0.5329354082285227	0.07397143466211895	0.4784713584288056	611	0.5045145502645502	756
G5BJ39	0.46917344173441733	0.08807588075880758	P11679	0.44963791968400263	0.08393680052666228	0.2600443037974685	474	0.6292489795918367	490
G5BZU6	0.3095161807113105	0.15636014098045498	Q9Z1K6	0.3162118780096308	0.156661316211878	1.6545528455284542	492	1.6546626016260155	492
G5AXE1	0.25517974145564015	0.19426244023375244	O08528	0.22204529370134465	0.16295116772823778	4.800153762268259	917	4.416977099236643	917
G5B5N0	0.24929577464788732	0.18028169014084508	A2AC93	0.291645310097386	0.15633008713480268	3.0561813380281686	568	3.0037560192616395	623
G5BG25	0.6477384464110127	0.06686332350049164	Q00780	0.6573083778966132	0.06394830659536542	3.1615118694362003	674	2.8591438172043024	744
G5BB98	0.4718208092485549	0.08815028901734104	Q8CHP5	0.9657643312101911	0.02388535031847134	2.4321428571428574	224	0.0	203
G5AUI7	0.19633507853403143	0.1719022687609075	Q99LJ6	0.30521739130434783	0.1565217391304348	8.829279569892462	186	10.467908602150542	186
G5C6M9	0.5002823263692829	0.08752117447769622	Q8R184	0.4983108108108108	0.07995495495495496	0.4525491525423727	295	0.43558445945945945	296
G5BM10	0.3149671052631579	0.14144736842105263	P61022	0.3013136288998358	0.1510673234811166	2.4432666666666667	195	3.520764102564104	195
G5BKN9	0.5576550387596899	0.08236434108527131	Q925Q8	0.32379248658318427	0.07743419371326347	0.25227409638554216	332	0.4488170347003152	634
G5BRN6	0.5350839431769264	0.0951356005165734	P26323	0.4888019907571987	0.08993956629932456	0.3743582887700533	374	0.37533628318584056	452
G5BKT8	0.3146517213771017	0.09967974379503602	D3YUP5	0.41077085533262936	0.13558606124604014	1.8800700483091777	414	2.0276565272496847	789
G5AXK4	0.15910465819721717	0.1705989110707804	Q9Z2H7	0.21410190427174472	0.16160576428203807	0.4992921348314608	267	1.3257802547770678	314
G5AX23	0.2069621974435681	0.21620886592330704	Q9DAX9	0.21630434782608696	0.21875	4.318427350427343	585	4.225844444444438	585
G5AM17	0.4591329068941009	0.11513859275053305	Q9JHG6	0.42032520325203254	0.11219512195121951	2.19358407079646	226	1.7369362549800802	251
G5BK98	0.26336898395721925	0.17179144385026737	Q9D485	0.2867803837953092	0.16183368869936035	5.548519832985384	479	7.727013333333334	750
G5AME6	0.27483870967741936	0.16129032258064516	Q810M1	0.3605998636673483	0.1336059986366735	4.619163934426228	122	2.9417381974248915	233
G5AR51	0.3984375	0.1015625	Q9CPW7	0.4650793650793651	0.07777777777777778	1.0257183673469392	245	0.24244723618090444	199
G5CBF5	0.39700996677740863	0.1256921373200443	Q8CCF0	0.42745861733203505	0.11522233041220382	4.5503656462585065	588	2.3017715430861716	499
G5AT37	0.9322033898305084	0.04735792622133599	O70237	0.9365544167886775	0.03904343582235237	0.0	323	0.0	330
G5BSJ8	0.26032660902977905	0.1239193083573487	P62325	0.3770028275212064	0.1413760603204524	4.832029940119762	167	4.5502690058479525	171
G5BRC4	0.4266917293233083	0.07894736842105263	Q8BGS2	0.44360902255639095	0.05827067669172932	1.4754302325581394	86	1.4874883720930234	86
G5AKL3	0.42675483214649035	0.08952187182095625	P70701	0.4619883040935672	0.08226120857699805	9.00797805642633	319	6.925278177458033	417
G5BA18	0.23896353166986564	0.1928982725527831	Q5M8N0	0.1507782101167315	0.1867704280155642	1.1473795180722894	166	2.982115853658537	164
G5BIR8	0.405506299580028	0.12319178721418572	O70281	0.42857142857142855	0.1162079510703364	7.53944126074499	349	7.283264864864866	370
G5AXT4	0.5105240078930059	0.09690857268142951	E9Q3G8	0.48306133933595946	0.09848058525604952	0.9310964095744676	1504	0.9770054719562236	1462
G5AZB2	0.6282679738562091	0.08823529411764706	Q9JK54	0.5442820292347378	0.09544282029234738	0.0645326633165829	199	0.061659574468085114	188
G5BJB3	0.34955520669806384	0.1402407116692831	Q9ER35	0.4152230971128609	0.14015748031496064	4.345867741935483	310	1.6993236245954693	309
G5AYZ8	0.5276821572002295	0.08189902467010901	Q9Z103	0.5005038145962286	0.08147401756153735	0.8386588658865883	1111	0.8428844765342962	1108
G5ASA9	0.4647058823529412	0.08846153846153847	Q3USJ8	0.4771496642841672	0.08165475416937405	1.1561197183098588	710	1.1086000000000005	740
G5AJZ8	0.3477414330218069	0.16199376947040497	O35226	0.250752688172043	0.18064516129032257	2.2279180722891585	415	2.4541622340425566	376
G5B3T9	0.33205282112845136	0.13517406962785114	Q8BPY9	0.36952921693872726	0.14005204636858293	2.19021449704142	676	2.165704245973644	683
G5C9J9	0.40733299849321947	0.11451531893520844	Q920S3	0.4387135922330097	0.12014563106796117	1.8690566037735858	318	2.136996240601502	266
G5BBL9	0.3396994364433312	0.14308077645585474	Q9JIL4	0.3325100339610991	0.13800555727076258	4.398926213592231	515	4.547558766859346	519
G5C0H9	0.3497830802603037	0.1019522776572668	P97801	0.4419642857142857	0.09933035714285714	2.298834459459458	296	3.1892777777777783	288
G5B4W8	0.40865384615384615	0.11591880341880342	Q8BKT8	0.40131578947368424	0.1280701754385965	2.4454850498338865	301	3.5839203296703293	364
G5BBN2	0.5868983957219251	0.0711898395721925	B2RW11	0.5985939069300301	0.07365249414127888	1.5074453441295546	494	1.5042787878787882	495
G5BK23	0.35210780926053903	0.0967519004837595	Q8CDC7	0.3048128342245989	0.11836007130124777	0.7451865828092247	477	1.1724074074074065	459
G5AQR1	0.43812470252260827	0.09043312708234175	Q6PFY1	0.3464922711058264	0.07895362663495838	1.044704941860465	688	0.7163037790697677	688
G5BK51	0.2830188679245283	0.17785338694710795	A2AI76	0.2390633041688111	0.16160576428203807	6.472348314606736	534	5.712857142857142	644
G5CA25	0.22793687901811807	0.19170075978959672	P54797	0.2852975495915986	0.1826137689614936	3.597800724637679	276	4.203905797101448	276
G5BY26	0.45480851063829786	0.09055319148936171	A2A716	0.4486486486486487	0.09679054054054054	2.5222288401253934	957	2.2520031152647944	963
G5BVP4	0.33744433025008563	0.14422747516272696	Q920M5	0.3036144578313253	0.13975903614457832	3.661400423728813	472	3.7929723991507482	471
G5BSS5	0.24477861319966582	0.1361737677527151	Q61160	0.24151857835218093	0.13893376413570274	3.6051776649746223	197	4.446156097560978	205
G5AQT3	0.5279770444763271	0.07718794835007174	Q80UG5	0.539245386945745	0.07628752409804461	0.5876529516994633	559	0.5615746140651801	583
G5BUW1	0.5154312846214719	0.07016618306515432	Q9JJN2	0.49676952966159127	0.08629648036868025	0.7617671063478986	2426	0.8230447887323936	3550
G5C236	0.22290161200667039	0.12896053362979434	Q9D711	0.20446927374301677	0.15083798882681565	6.538520689655173	290	5.330951724137934	290
G5BGP6	0.37237237237237236	0.22422422422422422	Q8R3W5	0.37848222862632086	0.15658021133525457	11.842012345679011	162	10.855928571428572	168
G5BX87	0.5040953090096798	0.06105733432613552	Q8R0L9	0.5152870991797166	0.06301267710663684	0.2529236111111111	432	0.2529236111111111	432
G5BXC2	0.26587482868889906	0.1717679305619004	Q99JB2	0.28663892741562647	0.16828478964401294	2.0463455056179747	356	1.6951558073654374	353
G5B5D2	0.4767344664251881	0.0802451936472555	Q9WVR4	0.44733009708737864	0.09466019417475728	2.0818941979522183	586	1.7463135215453192	673
G5BH39	0.39060340856748044	0.1338093044679871	Q3UQ84	0.42501132759401905	0.12777526053466243	4.40251888111888	715	2.2113540802213008	723
G5AP55	0.6206589492430988	0.09260908281389137	P97863	0.5407786302926968	0.10144927536231885	2.5731420765027315	366	4.121142105263161	570
G5BCS2	0.282336578581363	0.16828929068150209	O88890	0.2782051282051282	0.15	10.679418803418796	117	9.922023809523811	126
G5BFH6	0.29608735213830756	0.14504094631483166	P13405	0.2999128160418483	0.15710549258936354	8.607989807474528	883	8.549519001085773	921
G5AMC9	0.5721271393643031	0.0488997555012225	Q9D945	0.5817073170731707	0.04024390243902439	2.3715703125000003	128	4.536984615384615	130
G5B1D9	0.41431670281995664	0.0596529284164859	Q6RFH4	0.5998240985048373	0.05452946350043975	2.8278231292517004	147	0.9434475138121547	181
G5B5J5	0.3327449249779347	0.1553398058252427	Q505B7	0.34762348555452005	0.14911463187325255	3.438441340782123	179	3.684875	168
G5BEY0	0.15578358208955223	0.21361940298507462	O55179	0.13104089219330856	0.2379182156133829	9.70036781609195	174	9.966645348837211	172
G5AUC7	0.513224686080684	0.054234571199572534	P60853	0.5492690850027071	0.06036816459122902	0.10123558484349256	607	0.17283305509181976	599
G5BDE2	0.30200729927007297	0.14324817518248176	Q8R123	0.26169154228855723	0.1582089552238806	3.0471127541589635	541	2.4883495934959354	492
G5AKI6	0.351952770208901	0.14532243415077203	Q04997	0.3608576642335766	0.13138686131386862	5.569975476839233	367	5.887057377049175	366
G5B5K7	0.3463338533541342	0.15600624024961	Q80V85	0.26045883940620784	0.16565452091767882	4.470132850241545	414	5.0378736842105285	475
G5B0L3	0.43112244897959184	0.10331632653061225	Q9D4B2	0.34752677205507393	0.09765425803161652	1.5654063116370824	507	1.1987996794871796	624
G5AQB4	0.5702446724546172	0.06077348066298342	P46684	0.40565699964196206	0.06337271750805586	0.05952970297029701	404	0.20706040268456372	447
G5ANI8	0.5609605911330049	0.05788177339901478	Q3TTJ4	0.5109409190371991	0.0711159737417943	0.02188372093023256	258	0.9394778156996588	293
G5AQV5	0.5056006179992275	0.09772112784859019	Q61660	0.5009678668215254	0.09639953542392567	1.1982819905213276	422	1.0724916864608072	421
G5AMF6	0.48656237464901725	0.09546730846369836	Q08369	0.6292974588938715	0.07399103139013453	0.3662243902439024	410	0.17689115646258508	441
G5B1E2	0.2069243156199678	0.1473429951690821	Q9R1Q8	0.2028869286287089	0.1467522052927025	0.8808391959798992	199	0.8818040201005023	199
G5B023	0.3980115458627325	0.12347658755612573	Q8CBQ5	0.31273472174803685	0.1317855923523387	3.8450201612903214	496	3.551452025586353	469
G5ALY3	0.4984089767208173	0.06565064478311841	D3YV10	0.3126573586633097	0.06500343327992676	2.7133159509202422	978	0.9613131170662907	709
G5BRN2	0.6331791143423662	0.056179775280898875	O08686	0.5642490005711023	0.08166761850371217	0.4737459016393442	244	0.490660777385159	283
G5BLP2	0.16587395957193818	0.20055489496630996	Q7TN22	0.20372203524054644	0.20807760839437736	10.432274509803923	816	7.853220731707313	820
G5B947	0.5708938190450105	0.06381813201862503	Q3UHK8	0.5794175758096384	0.05033931792801306	0.4071572467823167	1787	0.07627478902953587	1896
G5ANW7	0.26666666666666666	0.18191214470284237	Q64285	0.29584681769147786	0.1553398058252427	6.482621236133113	631	6.7692020033388935	599
G5ATC4	0.2823705179282869	0.1177788844621514	P19221	0.3363040629095675	0.14521625163826998	2.3841993865030684	652	2.9087944983818783	618
G5C957	0.47319825596306747	0.05360348807386509	O88573	0.5931639845724166	0.062109323048277695	2.134775930324627	1263	2.1885501644736856	1216
G5BT81	0.3918041906174671	0.13777118486927498	Q6A037	0.3404023926046765	0.1334058365053471	3.1761376146789013	872	2.966274356103025	893
G5BQF6	0.3586707410236822	0.1602368220015279	Q3U3W5	0.33435056265496854	0.15258439824527942	5.377563095238094	840	4.796293144208035	846
G5BFP8	0.16778523489932887	0.18288590604026847	Q8CEC5	0.12552301255230125	0.15313807531380752	9.370859375	192	9.695468750000002	192
G5AVA7	0.2707482993197279	0.27687074829931974	Q8R2K1	0.3333333333333333	0.16560509554140126	6.858205020920503	239	6.316457516339869	153
G5C4R3	0.3303972366148532	0.11122625215889465	E9Q6D8	0.3918988207144078	0.1105793881387797	1.6777678185745168	926	1.570766595289076	934
G5AS85	0.5100577574188409	0.11730730930093607	Q3U3V8	0.5314497834605073	0.10455764075067024	1.0558208588957052	815	0.9299274809160294	786
G5AR57	0.9302325581395349	0.04830053667262969	Q9CQ75	0.5928338762214984	0.09771986970684039	0.0	89	0.06051515151515152	99
G5C5A8	0.4724124043495771	0.13290374546919048	Q9JM58	0.3874325366229761	0.1545875096376253	2.6555604938271613	405	2.9025011764705897	425
G5B0K9	0.605759682224429	0.07745779543197617	A2A5E6	0.5452801227935533	0.08480429777436685	1.1862741935483871	496	0.4122400932400933	429
G5BZA1	0.3304313415116739	0.12663237039968342	Q99PL6	0.36847905951506243	0.1201322556943424	0.6189297820823246	413	1.1684909502262442	442
G5C1A7	0.625438596491228	0.03298245614035088	Q8K019	0.5774623203645286	0.033298282509638975	0.4464019607843139	918	0.6687018498367789	919
G5APR4	0.32265625	0.15703125	Q8BVI4	0.2174505794137696	0.19768234492160872	1.8797751196172248	209	2.607717842323652	241
G5BH11	0.27615062761506276	0.15271966527196654	Q61206	0.32075471698113206	0.14395527603074773	4.64789956331878	229	5.063563318777296	229
G5C0X6	0.35135135135135137	0.13646433318564466	O08641	0.3174451858913251	0.1644423260247855	3.9742759562841545	366	5.080088235294119	340
G5AWF4	0.2454156479217604	0.18367970660146699	Q8CC86	0.3010819165378671	0.17341576506955178	5.992309523809526	546	6.359	538
G5B066	0.29927007299270075	0.16934306569343066	O70460	0.439209726443769	0.12006079027355623	12.9076875	112	13.373962962962967	108
G5BM08	0.3532162527278396	0.15088849631092174	Q6ZPV2	0.3750258638526795	0.15342437409476514	2.5636239536381176	1553	2.4635137908915907	1559
G5AYW9	0.46591491542798563	0.07227063044592516	Q99L47	0.48813120414328875	0.07121277514026758	0.6714090909090907	308	0.5579946091644203	371
G5CA69	0.26353790613718414	0.1651624548736462	Q9CX53	0.2678916827852998	0.15860735009671179	7.033107344632769	177	7.772174698795179	166
G5BAS9	0.22539370078740156	0.19783464566929135	O88188	0.3185840707964602	0.1720747295968535	6.871808641975311	162	6.331074074074077	162
G5B7Y0	0.31959777024811453	0.1521477757131927	Q4VA53	0.3135715075765955	0.15507134166574493	4.6989562841530015	1464	4.752095435684644	1446
G5C256	0.6146515783204288	0.05896366885050625	Q6NZE7	0.6191989828353465	0.05149396058486968	0.1024761904761905	273	0.08381960784313726	255
G5BD36	0.3630952380952381	0.11169467787114847	Q3UWZ0	0.31824417009602196	0.1368312757201646	0.81182683982684	462	0.6679721627408997	467
G5AYC9	0.17594759007955077	0.22976134768366868	E9Q4P1	0.23676989415915328	0.20148961191689532	3.1696802325581386	344	3.4580804878048768	410
G5BY63	0.26256983240223464	0.14338919925512103	Q99KB8	0.2698511166253102	0.1346153846153846	2.2550307692307694	260	2.2298058252427166	309
G5BW16	0.5637213254035683	0.07051826677994902	Q9EQN3	0.5786758383490972	0.06921754084264832	0.7136428571428571	392	0.7207080103359172	387
G5BLD0	0.3547008547008547	0.13247863247863248	P60897	0.9847161572052402	0.008733624454148471	6.2987339449541295	109	0.0	70
G5BT03	0.13022113022113022	0.2497952497952498	Q3U4B4	0.1471301535974131	0.198464025869038	9.501784810126582	395	7.758450000000009	400
G5AV45	0.42175902389425524	0.10808337569903406	Q8K4P8	0.42345703912868093	0.1118394513916902	2.935579773869347	1594	2.972579800498752	1604
G5BUA3	0.3395997574287447	0.1564584596725288	Q8BFY6	0.31116389548693585	0.15261282660332542	2.2618656716417918	268	0.7763636363636359	275
G5AYZ4	0.3952838427947598	0.08489082969432314	Q60591	0.515267841563427	0.08741929855173618	0.6877602591792658	926	0.7191790722761596	927
G5AUS5	0.3830721003134796	0.14921630094043886	Q62227	0.23444374607165305	0.180389692017599	2.866334615384615	260	5.035580769230768	260
G5AVL4	0.3218521897810219	0.17016423357664234	Q9ESJ4	0.31710677382319175	0.16647531572904709	6.989765690376563	717	6.673470588235293	714
G5BL08	0.3665585074021497	0.13009531535185562	Q9Z1N9	0.32387849527258095	0.11426272379802857	2.880335431088735	1589	2.9275880149812723	1602
G5C7V2	0.42433373162242194	0.08717335965504701	P48725	0.44482624840658425	0.07792495704705425	1.2582782076079952	3102	0.9920279503105583	2898
G5AXM1	0.37351778656126483	0.14492753623188406	P70377	0.3730263157894737	0.14605263157894738	2.089632653061225	245	2.089632653061225	245
G5BRX1	0.6393289841565704	0.06057781919850885	O70548	0.8900883218842002	0.06378802747791953	0.02225988700564972	177	0.0	167
G5BAR9	0.3713964280691886	0.10814231472366756	Q9Z1B3	0.4342122523940706	0.11662075298438934	1.3709092511013217	1135	1.7232417763157868	1216
G5BAS8	0.23488014075214428	0.17330107763360458	Q8BH61	0.26150121065375304	0.15628439357252916	5.432009575923399	731	5.698218579234977	732
G5B381	0.38947939262472886	0.11106290672451193	Q80Y84	0.38606736886015225	0.10021900093857546	1.8338934592043181	1483	1.7713244818652851	1544
G5BEV7	0.3113818043395508	0.1298058622002284	Q8CDD8	0.3682008368200837	0.12666413084823128	2.9782416267942584	418	2.9534391408114584	419
G5ATT6	0.24355921195063868	0.13855812946525223	Q8BFX3	0.2591770875352965	0.15954013715207746	3.9513276089828224	757	3.7630662576687093	815
G5BGS0	0.4856462495039026	0.09630903558671781	Q05860	0.4706985983886988	0.09270499944818453	1.9472900326797395	1224	2.5877783083219628	1466
G5BRG8	0.4278249510124102	0.11691704768125408	O35492	0.5027989821882952	0.09872773536895674	3.2199004065040664	492	2.473183385579937	638
G5B5C3	0.5042563845768653	0.09130362209981639	Q5F293	0.506680196177913	0.08455944529003889	2.1402323943661963	994	2.1384266802443985	982
G5C0T5	0.49730820995962316	0.08781965006729475	O08663	0.4826890756302521	0.09680672268907563	0.9043841336116912	479	1.7129016736401683	478
G5C0J8	0.31036745406824146	0.114501312335958	E9QMW4	0.365515288788222	0.09343148357870895	3.5140795918367345	490	0.5023624454148483	1145
G5B757	0.548068669527897	0.07167381974248926	Q6ZQM0	0.5349335619374196	0.09001285897985427	1.8794293333333325	375	3.449047745358089	377
G5AYT3	0.29325095057034223	0.1444866920152091	Q61880	0.2936170212765957	0.14657210401891252	5.978088235294121	340	6.232211764705885	340
G5BZ94	0.18286814244465832	0.19826756496631376	Q99MZ7	0.2532258064516129	0.2	14.181844311377235	167	5.4868745874587495	303
G5BZ99	0.3762312078797304	0.19142042509072058	O88492	0.2728791313685718	0.18052738336713997	0.5992880061115338	1309	0.399569493941554	1403
G5BIR3	0.6197478991596639	0.06764705882352941	Q8BXJ8	0.5379704301075269	0.08702956989247312	0.08276883116883117	385	0.7281431535269709	482
G5B362	0.3066801619433198	0.11740890688259109	Q920A0	0.40397022332506205	0.1325062034739454	5.889807339449541	327	5.69319512195122	328
G5BT18	0.3812791655229207	0.07493823771616799	Q8BIQ5	0.44416243654822335	0.07698815566835872	1.3674053601340033	597	1.4078586206896548	580
G5BIC1	0.19654320987654322	0.1568724279835391	Q9JMB8	0.22272727272727272	0.16081504702194357	4.234433673469387	980	4.523680933852143	1028
G5AT36	0.3105215556225505	0.10642146517937896	Q8R2T8	0.3291139240506329	0.10126582278481013	3.7078485981308402	535	4.083590384615385	520
G5BYW1	0.42776523702031605	0.10647103085026335	P14211	0.3340840840840841	0.12575075075075076	2.509703614457832	415	3.469026442307694	416
G5B802	0.3690554459785229	0.11308349769888232	Q99MJ9	0.39255014326647564	0.11373154066563809	1.460709633649933	737	1.4727043596730247	734
G5BLK8	0.6245353159851301	0.05762081784386617	P22858	0.7144186046511628	0.053023255813953486	3.3967011494252874	174	4.347634285714286	175
G5BSK0	0.41241322988975093	0.1384238464679461	P45448	0.4193363844393593	0.14759725400457666	3.7251585677749386	391	2.9225071428571434	560
G5AKA9	0.4332129963898917	0.13010830324909747	Q8CHC8	0.4287114845938375	0.1280112044817927	3.2779336870026525	1131	2.4972317596566525	1165
G5AZG0	0.27255029201817	0.12751460090850097	Q04735	0.39836867862969005	0.13442088091353996	4.440048	500	3.731520161290321	496
G5BLP0	0.38369886123998315	0.12167861661746099	O88322	0.3909217230199166	0.12494210282538212	3.2360298507462644	1541	2.6772986457590875	1403
G5BBT9	0.4530016742406123	0.10404209519253767	Q5QNQ6	0.32964483312511156	0.11333214349455649	1.5928501483679507	674	1.324853524229076	908
G5BRD3	0.3169370312227455	0.13500784929356358	Q8R1B4	0.3176326387672912	0.1353528278760287	2.9129145673603536	913	3.014169045005488	911
